year_range,fips_st,fips_cnty,deaths,exp_tot,exp_correction,exp_police,rev_tot,rev_gen_ownsource,rev_int_gov,rev_prop_tax,rev_tax,pop_tot,pop_wht,pop_blk,pop_lat,pop_pct_pov,pop_pct_deep_pov,pop_med_income,pop_pc_income,violent.yr,property.yr,murder.yr,ft_sworn,cbsa,metroname
2012-2016,47,035,2,138913170,3682980.0000000005,7006320.000000001,138977550.00000003,64069200.00000001,68449260.00000001,25145940.000000004,48891060.00000001,57895,54911,316,1580,0.15952678116265578,0.064636912,44536.530000000006,25092.660000000003,287.125,941.75,1.25,43.5,NA,NA
2012-2016,47,037,9,4395467910,70170870.00000001,221709180.00000003,4041254700,1815645870,684078570.0000001,878067720.0000001,1361868990.0000002,667885,377904,184318,66461,0.17659025212162432,0.076438763,56037.240000000005,33960.450000000004,2843.057142857143,2973.171428571429,6.457142857142857,212.42857142857142,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,039,0,43676280.00000001,1186590.0000000002,1395270.0000000002,47032920.00000001,24988320.000000004,17209440.000000004,5455650.000000001,9269610,11703,10751,325,364,0.2090449634018822,0.098030673,42379.8,24394.47,60.75,82.08333333333333,0.083333333,7,NA,NA
2012-2016,47,043,1,247836360.00000003,5917410.000000001,9978900.000000002,259721130.00000003,82554030.00000001,65862960.00000001,35919600.00000001,61680480,50926,45864,2049,1601,0.15937593163072641,0.074431084,52322.07000000001,26002.86,248.21052631578948,303.2105263157895,0.3684210526315789,23,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,045,0,202931310.00000003,2388720.0000000005,10637130.000000002,219105120.00000003,64673040.00000001,85064850,25152600.000000004,37775520.00000001,37970,30522,5130,1183,0.18644844693701468,0.077033003,47544.630000000005,26568.960000000003,316.4375,401.9375,0.1875,24.5,NA,NA
2012-2016,47,047,0,76580010.00000001,2863800,5445660.000000001,73133460,34671960.00000001,33379920.000000004,18231750,25601040,39071,26612,10805,949,0.14956224421074443,0.045174325,62128.920000000006,32209.980000000003,64.48148148148148,79,0.074074074,11.851851851851851,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area"
2012-2016,47,049,0,41977980,906870.0000000001,1817070.0000000002,43710690,16888650,23031390.000000004,6961920.000000001,11602830.000000002,17936,17377,23,241,0.23337879304466416,0.086316627,35202.54,19410.570000000003,74.625,210,0.375,13,NA,NA
2012-2016,47,051,1,120995550.00000001,2413140.0000000005,7050720,128637900.00000001,52620660,51155460.00000001,27022950,37500240.00000001,41348,36824,1447,1217,0.16225333536245118,0.068355907,49769.07000000001,26414.670000000002,101.75,107.33333333333333,0.20833333333333331,14,NA,NA
2012-2016,47,053,3,125620920.00000001,2046840.0000000002,9131970.000000002,133033500,45322410,34293450.00000001,17519130,27047370.000000004,49511,38150,9062,1219,0.18676391586429192,0.066304393,43127.94,23252.280000000002,118.88888888888889,131.75,0.3055555555555555,13.88888888888889,NA,NA
2012-2016,47,057,0,50864640.00000001,1215450,2255520,53352150,18884430,34142490.00000001,9680310.000000002,12501930,22813,21689,117,654,0.20239621557098014,0.072372784,41649.420000000006,22033.500000000004,44.375,103.5,0.1875,4.5,34100,"Morristown, TN Metropolitan Statistical Area"
2012-2016,47,059,2,276735210,5315790.000000001,8263950.000000001,301200720.00000006,82183290.00000001,99188490,32116740,54131370,68502,64027,1569,1825,0.1863151078920026,0.066466895,40749.21000000001,23892.750000000004,234.5625,448.8125,0.75,26.5,NA,NA
2012-2016,47,063,2,272457270,2944830.0000000005,10914630.000000002,289589010,115216890.00000001,82629510.00000001,38177340.00000001,71078850,63203,51931,2606,7063,0.21179130996607978,0.088063318,43589.700000000004,22912.620000000003,365.6666666666667,714.1666666666666,0.25,58,34100,"Morristown, TN Metropolitan Statistical Area"
2012-2016,47,069,0,79123020,1487400,4564320.000000001,78787800,30004410.000000004,42881520.00000001,11958030,19567080,25975,14228,10805,428,0.2367513327061775,0.097119563,37258.26,17957.58,94.2,121.7,0.35,11.200000000000001,NA,NA
2012-2016,47,071,0,123070140.00000001,1722720.0000000002,3189030,126458970.00000001,78783360,41168790,13812840.000000002,25687620.000000004,25839,23823,960,531,0.2220995781921394,0.087002799,41340.840000000004,25450.08,152.08333333333334,278.75,0.16666666666666666,13,NA,NA
2012-2016,47,073,1,123631800.00000001,2285490.0000000005,5670990.000000001,133312110.00000001,60143130.00000001,70974510.00000001,31615020.000000004,44802930.00000001,56567,54005,709,759,0.19225658154652875,0.085640915,42050.130000000005,23747.340000000004,154.05,234.75,0.25,14.8,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area"
2012-2016,47,075,0,71447370.00000001,1865910,3715170.0000000005,66261450.000000015,28899960.000000004,37296e3,13742910.000000002,19878990,18129,8097,9080,766,0.20957178841309823,0.081668066,38954.340000000004,22151.160000000003,158,199.75,0.25,22,NA,NA
2012-2016,47,077,0,131902410,1481850.0000000002,4305690.000000001,141196440,30579390.000000004,45175890.00000001,12238860,22106760.000000004,27952,24542,2200,603,0.20684027274046135,0.10068185115334397,46040.58,22731.690000000002,246.83333333333334,234.58333333333334,0.25,17,NA,NA
2012-2016,47,079,1,206640930.00000003,1341990,4776330.000000001,204414270.00000003,115220220.00000001,37462500,11958030,23523120.000000004,32291,28307,2777,711,0.1938849487785658,0.075303388,42599.58,25629.9,107.625,244.75,0.25,15.5,NA,NA
2012-2016,47,081,0,63638520.00000001,907980.0000000001,2740590,66723210.00000001,22841580,39805710.00000001,9892320.000000002,14851800.000000002,24251,22049,1150,534,0.22914639540026538,0.07195931,41676.060000000005,20435.100000000002,196.5,208.125,0.5,19,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,083,0,23712930,520590.00000000006,936840,25360170.000000004,8206230.000000001,15905190,3463200.0000000005,5324670,8234,7604,239,172,0.209,0.052,45154.8,20264.160000000003,58.625,44.5,0,7.5,NA,NA
2012-2016,47,085,0,52092300,618270.0000000001,3484290.0000000005,55018260,23464290,28996530.000000004,10662660.000000002,17259390.000000004,18216,16977,671,387,0.18481479412257668,0.091792838,45504.450000000004,25775.31,41.1875,77.4375,0,10,NA,NA
2012-2016,47,087,0,25588830,976800.0000000001,1107780.0000000002,26550090.000000004,8755680,17449200,4427790,6228210.000000001,11526,11055,53,213,0.2500882145377558,0.10673959068454482,36270.36,19619.25,48.75,87.625,0.125,9.5,NA,NA
2012-2016,47,089,2,167816460.00000003,3073590,7016310,152912490.00000003,83404290.00000001,65370120,31591710.000000004,48014160,52851,48943,1169,1777,0.15219404543752832,0.060117042,48477.030000000006,25168.140000000003,112.1,245.85,0.25,16.599999999999998,34100,"Morristown, TN Metropolitan Statistical Area"
2012-2016,47,091,0,41745990.00000001,1076700,1931400,44180220,15997320.000000002,26180460.000000004,7238310,9836820.000000002,17923,16534,689,323,0.26932683901586113,0.094729612,33499.8,19795.74,145.875,172.625,0.5,13,NA,NA
2012-2016,47,093,14,2077126350,32239950.000000004,103535250.00000001,2032534320,915880980.0000001,406253340,396580800.00000006,698741670,448164,371652,40132,17201,0.16187393401434153,0.08042346,55906.26,32167.800000000003,2494.9166666666665,5849.666666666667,7.083333333333333,294.3333333333333,28940,"Knoxville, TN Metropolitan Statistical Area"
2012-2016,47,095,0,22224420.000000004,581640.0000000001,1313130,21354180,6434670.000000001,13010310.000000002,2449770.0000000005,3898320,7643,5159,2193,162,0.2922440537745605,0.1422957600827301,33181.23,14796.300000000001,22.666666666666668,34.166666666666664,0,6.333333333333333,NA,NA
2012-2016,47,097,0,111818070,1810410,5632140,114109110.00000001,34366710.00000001,47596800,13564200,20439540,27261,16481,9502,649,0.247174387,0.10953105092269122,35911.83,18000.870000000003,128.35,167.85,0.35000000000000003,12.4,NA,NA
2012-2016,47,099,0,170278440,2554110,6968580.000000001,178517970,53394330,61472910,21861450,36594480,42406,39933,782,807,0.194794934,0.073981852,44907.270000000004,21980.22,196.20000000000002,220.45,0.30000000000000004,15.8,NA,NA
2012-2016,47,101,1,37055130.00000001,934620.0000000001,1791540.0000000002,35775300,11662770,21104430,3938280,7320450.000000001,11907,11125,193,263,0.2039349871685201,0.07459367,40981.200000000004,22063.47,96,153.5,0.5,14,NA,NA
2012-2016,47,103,1,188980830.00000003,2162280,4968360.000000001,188066190,76887480.00000001,48118500.00000001,12190020,21497370.000000004,33582,29383,1733,1048,0.18519750771278204,0.07020144,45552.18000000001,25020.510000000002,237.33333333333334,257.9166666666667,0.5833333333333333,16.333333333333332,NA,NA
2012-2016,47,107,1,186354570,2725050,6484620.000000001,189253890,51956880.00000001,71454030.00000001,24267930.000000004,37870980,52606,47245,1978,1872,0.19484664486999845,0.097715242,42913.71000000001,22723.920000000002,179.33333333333334,328.6666666666667,0.2916666666666667,18.333333333333332,NA,NA
2012-2016,47,111,0,65342370,1794870.0000000002,3547560.0000000005,65655390,22963680,36823140.00000001,8873340,14899530,22924,21619,49,1105,0.18552157072258582,0.058545924046124395,37848.780000000006,21575.070000000003,91,97.16666666666666,0.083333333,15,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,113,2,948857970.0000001,12791640.000000002,31504020.000000004,974099370.0000001,847286310,126149280.00000001,92076720,159035250,98128,55651,36718,3525,0.19409206809357046,0.087539808,49103.07000000001,26333.640000000003,1817.625,1935.375,5.625,135,27180,"Jackson, TN Metropolitan Statistical Area"
2012-2016,47,117,0,103969260.00000001,1615050.0000000002,7754460.000000001,105190260.00000001,55594350.00000001,40296330,20971230.000000004,32455290.000000004,31335,26901,2296,1513,0.1507057757057757,0.074268324,49839.00000000001,25981.770000000004,120.6875,114,0.3125,15.75,NA,NA
2012-2016,47,119,3,656821410,4882890,20205330,673886550,461982000.00000006,103680660,63922680.00000001,98827740,85767,68486,9958,4556,0.14706126269148292,0.064082363,55052.670000000006,27734.460000000003,579.4375,576.8125,0.6875,53,NA,NA
2012-2016,47,121,0,27654540,718170.0000000001,1470750.0000000002,28987650,8342760,19589280.000000004,4326780.000000001,5722050,11804,11180,157,173,0.18846523,0.10313236192304337,39081.990000000005,22173.36,88.875,152.625,0.625,8,NA,NA
2012-2016,47,123,0,144475380,2480850.0000000005,6354750.000000001,152161020.00000003,50746980,66828660,22415340.000000004,34872870,45482,41603,903,1775,0.19238535403392265,0.078322714,41129.94,22022.4,179.35,271.8,0.45,16.6,NA,NA
2012-2016,47,125,1,805392690.0000001,16683300.000000004,36082770.00000001,864494640.0000001,343894650,242459520.00000003,139467060.00000003,228214890,189709,123496,36664,18001,0.15190091360070593,0.078226388,57196.08,25956.24,1397.3333333333333,1650.5833333333333,3.8333333333333335,179.66666666666666,17300,"Clarksville, TN-KY Metropolitan Statistical Area"
2012-2016,47,127,0,18024180,352980,722610,18756780.000000004,8857800.000000002,8956590,4976130,6218220,6314,5912,222,20,0.10419026047565119,0.040608316,54940.560000000005,33439.86,57.75,80.5,0.25,13,NA,NA
2012-2016,47,129,0,47925360,1353090.0000000002,1852590.0000000002,48386010,17075130,31310880,9387270,11520690,21688,20276,1006,248,0.23599529612999787,0.07248236,44098.08,20291.910000000003,75.25,189.5,0.625,10,NA,NA
2012-2016,47,133,0,60355140.00000001,1495170,2408700.0000000005,57996390.00000001,18935490,33744e3,7489170.000000001,12802740.000000002,22090,21310,150,281,0.19950353957892802,0.074009378,38922.15,22007.97,83.5,147.375,0.5,19.5,NA,NA
2012-2016,47,135,0,26919720,885780.0000000001,970140.0000000001,27453630,9968910.000000002,14173590.000000002,4255740.000000001,5810850,7891,7346,233,170,0.2860462114366852,0.1324383632373822,34714.14,20658.210000000003,80,92.75,0.25,11,NA,NA
2012-2016,47,141,1,564180810,4760790.000000001,15693180.000000002,564103110.0000001,387015930.00000006,95260200.00000001,48100740.00000001,89944410,74652,66522,1762,4328,0.24004135753307904,0.12157158625700354,40348.5,25036.050000000003,201.33333333333334,413.7916666666667,0.25,27.5,NA,NA
2012-2016,47,143,1,145754100,1357530.0000000002,5406810,135350070,52636200.00000001,45334620,13147950,22227750.000000004,32461,29609,773,1437,0.22852765631483196,0.091059973,42574.05,23185.68,124,211.33333333333334,0.083333333,25.333333333333332,NA,NA
2012-2016,47,145,1,231714720.00000003,2712840,6852030.000000001,246459960.00000003,98005230.00000001,69477120.00000001,35030490.00000001,56100510,52983,49414,1252,863,0.16187064142846194,0.078281861,46951.89000000001,26575.620000000003,129.35,281.1,0.05,19,NA,NA
2012-2016,47,147,0,223948050.00000003,0,15847470.000000002,234185580.00000003,101049960,85711980.00000001,47695590.00000001,76120470,67905,57227,5023,4165,0.1054508557530179,0.047629706,62527.41,28342.74,161.83333333333331,208.16666666666666,0.625,17.833333333333332,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,149,0,1065859740,24138060,65216940,1055785380.0000001,498731880.00000006,343997880,209933190.00000003,351257280,290289,213105,39633,20775,0.12555424101892582,0.0526665,64415.520000000004,29274.030000000002,1167.7142857142858,1346,1.3333333333333333,106.09523809523809,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,153,1,35706480,1391940,2024640,39519330,15013860,21896970,7309350,10331880.000000002,14710,12586,35,499,0.16085124024044772,0.0569336,51660.51,23981.550000000003,101.5,191,0.375,15.5,16860,"Chattanooga, TN-GA Metropolitan Statistical Area"
2012-2016,47,155,4,625258560,6167160.000000001,22630680,633399300,321414930.00000006,135196890,89265090.00000001,223441890,94537,86054,621,5130,0.1530508383778861,0.052284781,47270.46000000001,25278.030000000002,318.5,653.3,0.45,47.6,NA,NA
2012-2016,47,157,30,7223016420.000001,66554490.00000001,455097780,6951100830.000001,3012853020.0000005,2011174590,1286400090,1903450200.0000002,936990,344997,498376,55763,0.21384319334060398,0.1012884729668837,52007.94,29928.930000000004,4463.45,4564.55,13.825000000000001,253.1,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area"
2012-2016,47,159,0,52839330,1132200,3580860,53388780.00000001,23105760.000000004,29540430.000000004,8367180,14684190,19176,17885,480,473,0.16165792123814066,0.072189537,49141.920000000006,25649.88,61,77.625,0,8.75,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,161,0,40119840.00000001,991230.0000000001,2395380,40583820.00000001,14495490.000000002,25323540,6929730.000000001,10200900.000000002,13257,12194,168,327,0.19211709994663415,0.072272623,46436.850000000006,24033.72,40.666666666666664,62.25,0.16666666666666666,8.666666666666668,17300,"Clarksville, TN-KY Metropolitan Statistical Area"
2012-2016,47,163,3,619201290,9231870,31884750.000000004,650856270,273876960,242722590.00000003,139189560.00000003,196775250.00000003,156644,146965,2977,2669,0.1684921823829627,0.060478719609864916,45491.130000000005,27394.800000000003,663.5454545454545,918.8636363636364,0.8181818181818181,69.63636363636364,28700,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area"
2012-2016,47,165,1,534774690.00000006,9018750,32817150,563174040,254296560.00000003,207077160.00000003,121406250.00000001,180893370.00000003,172786,148094,11747,7500,0.096764193,0.046127209555339783,65458.920000000006,32537.430000000004,288.8125,332.84375,0.25,38.25,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,167,4,193883700,2948160.0000000005,10398480.000000002,200783460.00000003,67177200.00000001,98168400.00000001,31023390.000000004,45675390.00000001,61558,46852,11321,1574,0.13816646601909724,0.061249732,60661.50000000001,27715.590000000004,301.1666666666667,258.25,0.4583333333333333,25.166666666666668,32820,"Memphis, TN-MS-AR Metropolitan Statistical Area"
2012-2016,47,169,0,24503250.000000004,926850.0000000001,1428570.0000000002,23207880,7754460.000000001,14025960.000000002,4239090,5155950.000000001,7970,6826,937,33,0.13264657255500445,0.086608165,52910.37,25884.090000000004,177.5,161.25,0,16,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,173,0,52026810.00000001,1073370.0000000002,2099010,54065880.00000001,14633130.000000002,38100750,6632250.000000001,9857910.000000002,19081,18444,89,284,0.23546960737307548,0.10505567098183367,42779.4,21123.300000000003,86.58333333333333,186.41666666666666,0.3333333333333333,7.666666666666667,28940,"Knoxville, TN Metropolitan Statistical Area"
2012-2016,47,175,0,15022740.000000002,391830.00000000006,700410.0000000001,15796410.000000002,5234760,9794640.000000002,2479740.0000000005,3458760,5641,5401,22,51,0.1913892908827786,0.083031838,47522.43000000001,23696.280000000002,18.375,49.125,0.125,6,NA,NA
2012-2016,47,179,1,591241500,8987670,25528890.000000004,631795350.0000001,217582200,186667590.00000003,98815530.00000001,147452400.00000003,126044,112748,5017,4012,0.17117709961339145,0.076540265,49332.840000000004,29594.820000000003,495.75,902.5625,0.9375,67.5,27740,"Johnson City, TN Metropolitan Statistical Area"
